/board/view/?id=smartphone&no=4400446&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-20 16:38,갤7 vs g5 현재까지 공개된 스펙으로 장단점 비교,일단 모 커뮤 펌임그분글 불펌이긴 한데 신고하면 삭제함(※ LG G5 스펙 유출본 링크 ☞ http://www.seeko.co.kr/zboard4/zboard.php?id=freeboard&page=3&sn1=&divpage=1&sn=off&ss=on&sc=off&select_arrange=headnum&desc=asc&no=802339 갤럭시 S7 스펙 유출본 링크 ☞ http://www.seeko.co.kr/zboard4/zboard.php?id=freeboard&page=3&sn1=&divpage=1&sn=off&ss=on&sc=off&select_arrange=headnum&desc=asc&no=802323)간단간단하게 요약식으로 적어봅니다.[ LG G5가 가진 비교 우위 ]1. LG G5가 배터리 용량이 갤럭시 S7 보다 높고 '탈착식'임2. LG G5가 '최대 해상도로 찍은 사진 파일 결과값'을 기준으로 갤럭시 S7보다 화소수가 더 높음 (사진 확대했을 떄 선예도 우위)3. LG G5의 OIS(광학식 손떨림 보정)는 3축 방식(X Y Z Axis)인데 비해 갤럭시 S7의 OIS는 2축 방식으로 추정4. LG G5의 QHD LCD는 Real-RGB 방식인데 반해 갤럭시 S7의 QHD Super-AMOLED는 다이아몬드 펜타일 방식 (VR기기 사용시 차이가 있음)5. 펑6. LG G5 에는 '매직 슬롯' 기능이 제공되어서 갤럭시 S7에 비해 보다 넓은 '기능 확장성'을 가짐7. LG G5 에는 USB Type-C 포트 탑재가 매우 유력하지만 갤럭시 S7에는 USB Type-B 포트가 탑재 (방수방진 기능을 위한 어쩔 수 없는 선택) ※ 어차피 둘다 고속 충전기능 지원하고 USB 2.0 규격의 속도로 데이터가 전송됨;;8. 요즘의 소프트웨어 업데이트 추세로 미루어 볼 때 OS 판올림 속도 측면에서 LG G5가 갤럭시 S7보다 더 빠르게 해줄 것으로 추정 (구글 레퍼런스 단말기 제조 버프)9. LG G5 에는 Hi-Fi 사운드 재생을 위한 DAC가 탑재(+ 뱅앤울룹슨과 협업까지;;) 되지만 갤럭시 S7의 경우 DAC 탑재 여부가 아직까지 불투명함[ 갤럭시 S7이 가진 비교 우위 ]1. 갤럭시 S7은 3D 터치(가칭) 기능이 탑재 됐지만 LG G5는 탑재 X로 추정2. 갤럭시 S7은 무선충전(고속 포함) 기능을 지원하지만 LG G5는 지원 X로 추정3. 갤럭시 S7은 IP67 규격의 방수방진을 지원하지만 LG G5는 지원 X로 추정4. 갤럭시 S7의 내장메모리 인터페이스 규격은 UFS 2.0 인데 반해 LG G5는 그보다 하위 규격일 것으로 추정5. 갤럭시 S7은 최강의 삼성 페이가 탑재됐지만 LG G5의 LG 페이는 발표 or 런칭이 5월로 연기6. 펑7. 갤럭시 S7은 KNox 라는 극강의 보안 솔루션이 탑재되어 있지만 LG G5는 자체 보안 솔루션이 탑재되어 있는지 여부가 불투명8. 갤럭시 S7 엣지의 경우 양면 굴곡의 플렉서블 디스플레이를 구현했지만 LG G5 시리즈는 아직까지 플렉서블 디스플레이 모델이 없음9. 이건 정말 개인적인 주관이지만 갤럭시 S7의 디자인이 LG G5 보다 좀더 낫다고 생각함갤럭시 S7 이 정말 완전체로 나온다고 기대 많이 하고 있었는데 LG G5도 그에 못지 않게 만들어 냈네요.디스플레이 번인이랑 배터리 탈착 OS 판올림 속도 등등을 따져봤을 때 '한번 LG G5로 갈까?' 하는 생각이 들 정도입니다.참고로 저는 국내기업 2군데 모두 좋아하는 사람입니다;;;생각나는 대로 계속 추가 및 수정하겠습니다.,389,2017-04-03 22:35:35.091000
/board/view/?id=smartphone&no=4400428&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-20 15:56,S7 완전체 아니냐?,이제 노트5 급의 발열 억제와 배터리 사용시간 갖추고플리커링만 없다면 ㅆㅅㅌㅊ,139,2017-04-03 22:35:35.779000
/board/view/?id=smartphone&no=4400411&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-20 15:36,갤 S7 배터리 오래가겠지???,A7 처럼 배터리 오래갔으면,136,2017-04-03 22:35:36.540000
/board/view/?id=smartphone&no=4400393&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-20 15:06,갤럭시 s7 플랫+ 5.5인치 출시 했음 좋겠다,5.5인치가 딱인데...,110,2017-04-03 22:35:37.258000
/board/view/?id=smartphone&no=4400381&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-20 14:37,갤럭시 S7 엣지 스펙,S7은 5.1인치 QHD엣지 모델은 5.5인치 QHD안드로이드 6.0내장 32기가 +sd카드 슬롯램 4기가스냅드래곤 820압력감지S7 배터리는 3000mAh 배터리엣지 모델은 3600mAh 배터리IP67 방수 지원,237,2017-04-03 22:35:37.945000
/board/view/?id=smartphone&no=4400292&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-20 11:12,이번 S7엣지 살놈 있으려나,그립감이 어찌나올지는 실물을 봐야 알겠지만(난 이미 노트5를 사서 s7은 건너뛰겠지만.... 욕음제 압박이 크다는건 안자랑)살 놈이 있긴 있으려나배터리가 더 들어가는건 메리트가 있긴 한데포지션이 좀 애매해 보인다.한쿡에서는 닥치고 갤7 플랫이려나,202,2017-04-03 22:35:38.603000
/board/view/?id=smartphone&no=4400166&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-19 21:07,s7 정확히 언제 공개에오?,우리나라시간으로 언제조?,121,2017-04-03 22:35:39.370000
/board/view/?id=smartphone&no=4400124&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-19 20:00,아이폰 살 수는 없으니 딴 건 안그러겠지 싶어서 엣플 하나 사왔는데,이건 좆몰레드도 정상이고 흠집이나 테이핑 처리 하자 없어서 만족스러움 제조년월이 이건 작년 5월인데 찍는 공장이 다른건가 최근 제조된 노트5가 전부 씹창인듯 다 좋은데 용량이 32기가라 좆같음ㅎㅎ 난 VR 쓸건데 나오는거 보고 S7로 갈아타야될듯,113,2017-04-03 22:35:40.023000
/board/view/?id=smartphone&no=4399929&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-19 12:10,엣지 플러스 알파 꼴 날 듯,S7 출시 직전에 알파처럼 출고가 50 초반으로 인하 좀,115,2017-04-03 22:35:40.767000
/board/view/?id=smartphone&no=4399928&page=3&search_pos=-4350000&s_type=search_all&s_keyword=s7,2016-02-19 12:07,약정 1년된 폰 잃어버렸는데 폰 새로 사는 것 추천 좀 해줘,그냥 깡 공기계로 질러야 하나아님 임대폰 같은 것 쓰다가 갤s7 나오면 질러볼까약정 1년 남았는데 번호이동 같은 것 하는 게 더 나을까?,71,2017-04-03 22:35:41.470000
